f1,match_rate,recall,precision,!f1,filter_rate,!recall,fpr,threshold,!precision,accuracy
0.986,1.0,1.0,0.972,0.033,0.0,0.017,0.983,0.01699,0.977,0.972
0.986,1.0,1.0,0.972,0.033,0.0,0.017,0.983,0.017,0.977,0.972
0.986,1.0,1.0,0.972,0.033,0.0,0.017,0.983,0.01701,0.977,0.972
0.986,1.0,1.0,0.972,0.033,0.0,0.017,0.983,0.01703,0.978,0.972
0.986,1.0,1.0,0.972,0.033,0.0,0.017,0.983,0.01704,0.978,0.972
0.986,1.0,1.0,0.972,0.033,0.0,0.017,0.983,0.01706,0.978,0.972
0.986,1.0,1.0,0.972,0.033,0.0,0.017,0.983,0.01707,0.978,0.972
0.986,0.999,1.0,0.972,0.033,0.001,0.017,0.983,0.01709,0.978,0.972
0.986,0.999,1.0,0.972,0.033,0.001,0.017,0.983,0.0171,0.978,0.972
0.986,0.999,1.0,0.972,0.034,0.001,0.017,0.983,0.01711,0.978,0.972
0.986,0.999,1.0,0.972,0.034,0.001,0.017,0.983,0.01712,0.978,0.972
0.986,0.999,1.0,0.972,0.034,0.001,0.017,0.983,0.01716,0.978,0.972
0.986,0.999,1.0,0.972,0.034,0.001,0.017,0.983,0.01718,0.978,0.972
0.986,0.999,1.0,0.972,0.034,0.001,0.017,0.983,0.01719,0.978,0.972
0.986,0.999,1.0,0.972,0.034,0.001,0.017,0.983,0.0172,0.978,0.972
0.986,0.999,1.0,0.972,0.034,0.001,0.017,0.983,0.01721,0.979,0.972
0.986,0.999,1.0,0.972,0.034,0.001,0.018,0.982,0.01722,0.979,0.972
0.986,0.999,1.0,0.972,0.035,0.001,0.018,0.982,0.01724,0.979,0.972
0.986,0.999,1.0,0.972,0.035,0.001,0.018,0.982,0.01726,0.979,0.972
0.986,0.999,1.0,0.972,0.035,0.001,0.018,0.982,0.01727,0.979,0.972
0.986,0.999,1.0,0.972,0.035,0.001,0.018,0.982,0.01729,0.979,0.972
0.986,0.999,1.0,0.972,0.035,0.001,0.018,0.982,0.0173,0.979,0.972
0.986,0.999,1.0,0.972,0.035,0.001,0.018,0.982,0.01732,0.979,0.972
0.986,0.999,1.0,0.972,0.035,0.001,0.018,0.982,0.01733,0.979,0.972
0.986,0.999,1.0,0.972,0.035,0.001,0.018,0.982,0.01735,0.979,0.972
0.986,0.999,1.0,0.972,0.035,0.001,0.018,0.982,0.01737,0.979,0.972
0.986,0.999,1.0,0.972,0.036,0.001,0.018,0.982,0.01739,0.979,0.972
0.986,0.999,1.0,0.972,0.036,0.001,0.018,0.982,0.0174,0.979,0.972
0.986,0.999,1.0,0.972,0.036,0.001,0.018,0.982,0.01741,0.979,0.972
0.986,0.999,1.0,0.972,0.036,0.001,0.018,0.982,0.01742,0.979,0.972
0.986,0.999,1.0,0.972,0.036,0.001,0.018,0.982,0.01743,0.98,0.972
0.986,0.999,1.0,0.972,0.036,0.001,0.018,0.982,0.01745,0.98,0.972
0.986,0.999,1.0,0.972,0.036,0.001,0.019,0.981,0.01748,0.98,0.972
0.986,0.999,1.0,0.972,0.036,0.001,0.019,0.981,0.0175,0.98,0.972
0.986,0.999,1.0,0.972,0.037,0.001,0.019,0.981,0.01752,0.98,0.972
0.986,0.999,1.0,0.972,0.037,0.001,0.019,0.981,0.01753,0.98,0.972
0.986,0.999,1.0,0.972,0.037,0.001,0.019,0.981,0.01754,0.98,0.972
0.986,0.999,1.0,0.972,0.037,0.001,0.019,0.981,0.01758,0.98,0.972
0.986,0.999,1.0,0.972,0.037,0.001,0.019,0.981,0.01759,0.98,0.972
0.986,0.999,1.0,0.972,0.037,0.001,0.019,0.981,0.0176,0.98,0.972
0.986,0.999,1.0,0.972,0.037,0.001,0.019,0.981,0.01761,0.98,0.972
0.986,0.999,1.0,0.972,0.037,0.001,0.019,0.981,0.01762,0.98,0.972
0.986,0.999,1.0,0.972,0.038,0.001,0.019,0.981,0.01764,0.98,0.972
0.986,0.999,1.0,0.972,0.038,0.001,0.019,0.981,0.01766,0.98,0.972
0.986,0.999,1.0,0.972,0.038,0.001,0.019,0.981,0.01767,0.981,0.972
0.986,0.999,1.0,0.972,0.038,0.001,0.019,0.981,0.01768,0.981,0.972
0.986,0.999,1.0,0.972,0.038,0.001,0.019,0.981,0.0177,0.981,0.972
0.986,0.999,1.0,0.972,0.038,0.001,0.019,0.981,0.01771,0.981,0.972
0.986,0.999,1.0,0.972,0.038,0.001,0.02,0.98,0.01773,0.981,0.972
0.986,0.999,1.0,0.972,0.038,0.001,0.02,0.98,0.01774,0.981,0.972
0.986,0.999,1.0,0.972,0.039,0.001,0.02,0.98,0.01775,0.981,0.972
0.986,0.999,1.0,0.972,0.039,0.001,0.02,0.98,0.01776,0.981,0.972
0.986,0.999,1.0,0.972,0.039,0.001,0.02,0.98,0.01777,0.981,0.972
0.986,0.999,1.0,0.972,0.039,0.001,0.02,0.98,0.01781,0.981,0.972
0.986,0.999,1.0,0.972,0.039,0.001,0.02,0.98,0.01785,0.981,0.972
0.986,0.999,1.0,0.972,0.039,0.001,0.02,0.98,0.01786,0.981,0.972
0.986,0.999,1.0,0.972,0.039,0.001,0.02,0.98,0.01787,0.981,0.972
0.986,0.999,1.0,0.972,0.039,0.001,0.02,0.98,0.01789,0.981,0.972
0.986,0.999,1.0,0.972,0.039,0.001,0.02,0.98,0.01793,0.981,0.972
0.986,0.999,1.0,0.972,0.04,0.001,0.02,0.98,0.01795,0.981,0.972
0.986,0.999,1.0,0.972,0.04,0.001,0.02,0.98,0.01797,0.981,0.972
0.986,0.999,1.0,0.972,0.04,0.001,0.02,0.98,0.01798,0.981,0.972
0.986,0.999,1.0,0.972,0.04,0.001,0.02,0.98,0.01799,0.982,0.972
0.986,0.999,1.0,0.972,0.04,0.001,0.02,0.98,0.01801,0.982,0.972
0.986,0.999,1.0,0.972,0.04,0.001,0.02,0.98,0.01804,0.982,0.972
0.986,0.999,1.0,0.972,0.04,0.001,0.021,0.979,0.01805,0.982,0.972
0.986,0.999,1.0,0.972,0.04,0.001,0.021,0.979,0.01806,0.982,0.972
0.986,0.999,1.0,0.972,0.041,0.001,0.021,0.979,0.01809,0.982,0.972
0.986,0.999,1.0,0.972,0.041,0.001,0.021,0.979,0.01811,0.982,0.972
0.986,0.999,1.0,0.972,0.041,0.001,0.021,0.979,0.01812,0.982,0.972
0.986,0.999,1.0,0.972,0.041,0.001,0.021,0.979,0.01814,0.982,0.972
0.986,0.999,1.0,0.972,0.041,0.001,0.021,0.979,0.01818,0.982,0.972
0.986,0.999,1.0,0.972,0.041,0.001,0.021,0.979,0.01819,0.982,0.972
0.986,0.999,1.0,0.972,0.041,0.001,0.021,0.979,0.0182,0.982,0.972
0.986,0.999,1.0,0.972,0.042,0.001,0.021,0.979,0.01823,0.982,0.972
0.986,0.999,1.0,0.972,0.042,0.001,0.021,0.979,0.01824,0.982,0.972
0.986,0.999,1.0,0.972,0.042,0.001,0.021,0.979,0.01825,0.982,0.972
0.986,0.999,1.0,0.972,0.042,0.001,0.021,0.979,0.01826,0.982,0.972
0.986,0.999,1.0,0.972,0.042,0.001,0.021,0.979,0.01827,0.982,0.972
0.986,0.999,1.0,0.972,0.042,0.001,0.022,0.978,0.01828,0.983,0.972
0.986,0.999,1.0,0.972,0.042,0.001,0.022,0.978,0.0183,0.983,0.972
0.986,0.999,1.0,0.972,0.042,0.001,0.022,0.978,0.01831,0.983,0.972
0.986,0.999,1.0,0.972,0.043,0.001,0.022,0.978,0.01833,0.983,0.972
0.986,0.999,1.0,0.972,0.043,0.001,0.022,0.978,0.01834,0.983,0.972
0.986,0.999,1.0,0.972,0.043,0.001,0.022,0.978,0.01835,0.983,0.972
0.986,0.999,1.0,0.972,0.043,0.001,0.022,0.978,0.01836,0.983,0.972
0.986,0.999,1.0,0.972,0.043,0.001,0.022,0.978,0.01837,0.983,0.972
0.986,0.999,1.0,0.972,0.043,0.001,0.022,0.978,0.0184,0.983,0.972
0.986,0.999,1.0,0.972,0.043,0.001,0.022,0.978,0.01841,0.983,0.972
0.986,0.999,1.0,0.972,0.043,0.001,0.022,0.978,0.01842,0.983,0.972
0.986,0.999,1.0,0.972,0.043,0.001,0.022,0.978,0.01843,0.983,0.972
0.986,0.999,1.0,0.972,0.043,0.001,0.022,0.978,0.01845,0.983,0.972
0.986,0.999,1.0,0.972,0.043,0.001,0.022,0.978,0.01851,0.983,0.972
0.986,0.999,1.0,0.972,0.044,0.001,0.022,0.978,0.01852,0.983,0.972
0.986,0.999,1.0,0.972,0.044,0.001,0.022,0.978,0.01853,0.983,0.972
0.986,0.999,1.0,0.972,0.044,0.001,0.022,0.978,0.01854,0.983,0.972
0.986,0.999,1.0,0.972,0.044,0.001,0.023,0.977,0.01859,0.983,0.972
0.986,0.999,1.0,0.972,0.044,0.001,0.023,0.977,0.0186,0.983,0.972
0.986,0.999,1.0,0.972,0.044,0.001,0.023,0.977,0.01861,0.983,0.972
0.986,0.999,1.0,0.972,0.044,0.001,0.023,0.977,0.01862,0.983,0.972
0.986,0.999,1.0,0.972,0.044,0.001,0.023,0.977,0.01863,0.983,0.972
0.986,0.999,1.0,0.972,0.045,0.001,0.023,0.977,0.01866,0.983,0.972
0.986,0.999,1.0,0.972,0.045,0.001,0.023,0.977,0.01869,0.983,0.972
0.986,0.999,1.0,0.972,0.045,0.001,0.023,0.977,0.0187,0.984,0.972
0.986,0.999,1.0,0.972,0.045,0.001,0.023,0.977,0.01871,0.984,0.972
0.986,0.999,1.0,0.972,0.045,0.001,0.023,0.977,0.01873,0.984,0.972
0.986,0.999,1.0,0.972,0.045,0.001,0.023,0.977,0.01874,0.984,0.972
0.986,0.999,1.0,0.972,0.045,0.001,0.023,0.977,0.01876,0.984,0.972
0.986,0.999,1.0,0.972,0.045,0.001,0.023,0.977,0.01877,0.984,0.972
0.986,0.999,1.0,0.972,0.046,0.001,0.023,0.977,0.01879,0.984,0.972
0.986,0.999,1.0,0.972,0.046,0.001,0.023,0.977,0.0188,0.984,0.972
0.986,0.999,1.0,0.972,0.046,0.001,0.024,0.976,0.01882,0.984,0.972
0.986,0.999,1.0,0.972,0.046,0.001,0.024,0.976,0.01883,0.984,0.972
0.986,0.999,1.0,0.972,0.046,0.001,0.024,0.976,0.01884,0.984,0.972
0.986,0.999,1.0,0.972,0.046,0.001,0.024,0.976,0.01885,0.984,0.972
0.986,0.999,1.0,0.972,0.046,0.001,0.024,0.976,0.0189,0.984,0.972
0.986,0.999,1.0,0.972,0.047,0.001,0.024,0.976,0.01891,0.984,0.972
0.986,0.999,1.0,0.972,0.047,0.001,0.024,0.976,0.01892,0.984,0.972
0.986,0.999,1.0,0.972,0.047,0.001,0.024,0.976,0.01893,0.984,0.972
0.986,0.999,1.0,0.972,0.047,0.001,0.024,0.976,0.01894,0.984,0.972
0.986,0.999,1.0,0.972,0.047,0.001,0.024,0.976,0.01895,0.984,0.972
0.986,0.999,1.0,0.972,0.047,0.001,0.024,0.976,0.01897,0.984,0.972
0.986,0.999,1.0,0.972,0.047,0.001,0.024,0.976,0.01899,0.984,0.972
0.986,0.999,1.0,0.972,0.048,0.001,0.024,0.976,0.019,0.985,0.972
0.986,0.999,1.0,0.972,0.048,0.001,0.024,0.976,0.01901,0.985,0.972
0.986,0.999,1.0,0.972,0.048,0.001,0.025,0.975,0.01903,0.985,0.972
0.986,0.999,1.0,0.972,0.048,0.001,0.025,0.975,0.01904,0.985,0.972
0.986,0.999,1.0,0.972,0.048,0.001,0.025,0.975,0.01905,0.985,0.972
0.986,0.999,1.0,0.972,0.048,0.001,0.025,0.975,0.01906,0.985,0.972
0.986,0.999,1.0,0.972,0.048,0.001,0.025,0.975,0.01907,0.985,0.972
0.986,0.999,1.0,0.972,0.049,0.001,0.025,0.975,0.01908,0.985,0.972
0.986,0.999,1.0,0.972,0.049,0.001,0.025,0.975,0.01909,0.985,0.972
0.986,0.999,1.0,0.972,0.049,0.001,0.025,0.975,0.0191,0.985,0.972
0.986,0.999,1.0,0.972,0.049,0.001,0.025,0.975,0.01912,0.985,0.972
0.986,0.999,1.0,0.972,0.049,0.001,0.025,0.975,0.01913,0.985,0.972
0.986,0.999,1.0,0.972,0.049,0.001,0.025,0.975,0.01914,0.985,0.972
0.986,0.999,1.0,0.972,0.049,0.001,0.025,0.975,0.01915,0.978,0.972
0.986,0.999,1.0,0.972,0.049,0.001,0.025,0.975,0.01916,0.978,0.972
0.986,0.999,1.0,0.972,0.049,0.001,0.025,0.975,0.01917,0.978,0.972
0.986,0.999,1.0,0.972,0.049,0.001,0.025,0.975,0.01918,0.978,0.972
0.986,0.999,1.0,0.972,0.05,0.001,0.025,0.975,0.01919,0.978,0.972
0.986,0.999,1.0,0.972,0.05,0.001,0.025,0.975,0.0192,0.978,0.972
0.986,0.999,1.0,0.972,0.05,0.001,0.026,0.974,0.01921,0.978,0.972
0.986,0.999,1.0,0.972,0.05,0.001,0.026,0.974,0.01922,0.978,0.972
0.986,0.999,1.0,0.972,0.05,0.001,0.026,0.974,0.01923,0.971,0.972
0.986,0.999,1.0,0.972,0.05,0.001,0.026,0.974,0.01926,0.971,0.972
0.986,0.999,1.0,0.972,0.05,0.001,0.026,0.974,0.01928,0.971,0.972
0.986,0.999,1.0,0.972,0.05,0.001,0.026,0.974,0.0193,0.971,0.972
0.986,0.999,1.0,0.972,0.05,0.001,0.026,0.974,0.01931,0.971,0.972
0.986,0.999,1.0,0.972,0.05,0.001,0.026,0.974,0.01933,0.971,0.972
0.986,0.999,1.0,0.972,0.051,0.001,0.026,0.974,0.01935,0.971,0.972
0.986,0.999,1.0,0.972,0.051,0.001,0.026,0.974,0.01936,0.971,0.972
0.986,0.999,1.0,0.972,0.051,0.001,0.026,0.974,0.01938,0.971,0.972
0.986,0.999,1.0,0.972,0.051,0.001,0.026,0.974,0.01939,0.972,0.972
0.986,0.999,1.0,0.972,0.051,0.001,0.026,0.974,0.0194,0.972,0.972
0.986,0.999,1.0,0.972,0.051,0.001,0.026,0.974,0.01942,0.972,0.972
0.986,0.999,1.0,0.972,0.051,0.001,0.026,0.974,0.01946,0.972,0.972
0.986,0.999,1.0,0.972,0.051,0.001,0.026,0.974,0.01947,0.972,0.972
0.986,0.999,1.0,0.972,0.051,0.001,0.026,0.974,0.0195,0.972,0.972
0.986,0.999,1.0,0.972,0.051,0.001,0.026,0.974,0.01951,0.972,0.972
0.986,0.999,1.0,0.972,0.052,0.001,0.026,0.974,0.01952,0.972,0.972
0.986,0.999,1.0,0.972,0.052,0.001,0.027,0.973,0.01954,0.972,0.972
0.986,0.999,1.0,0.972,0.052,0.001,0.027,0.973,0.01955,0.972,0.972
0.986,0.999,1.0,0.972,0.052,0.001,0.027,0.973,0.01956,0.972,0.972
0.986,0.999,1.0,0.972,0.052,0.001,0.027,0.973,0.01957,0.972,0.972
0.986,0.999,1.0,0.972,0.052,0.001,0.027,0.973,0.01958,0.972,0.972
0.986,0.999,1.0,0.972,0.052,0.001,0.027,0.973,0.01959,0.972,0.972
0.986,0.999,1.0,0.972,0.052,0.001,0.027,0.973,0.01966,0.972,0.972
0.986,0.999,1.0,0.972,0.052,0.001,0.027,0.973,0.01967,0.972,0.972
0.986,0.999,1.0,0.972,0.053,0.001,0.027,0.973,0.01968,0.972,0.972
0.986,0.999,1.0,0.972,0.053,0.001,0.027,0.973,0.01969,0.972,0.972
0.986,0.999,1.0,0.972,0.053,0.001,0.027,0.973,0.0197,0.973,0.972
0.986,0.999,1.0,0.972,0.053,0.001,0.027,0.973,0.01971,0.973,0.972
0.986,0.999,1.0,0.972,0.054,0.001,0.028,0.972,0.01972,0.973,0.972
0.986,0.999,1.0,0.972,0.054,0.001,0.028,0.972,0.01973,0.973,0.972
0.986,0.999,1.0,0.972,0.054,0.001,0.028,0.972,0.01975,0.973,0.972
0.986,0.999,1.0,0.972,0.054,0.001,0.028,0.972,0.01977,0.973,0.972
0.986,0.999,1.0,0.972,0.054,0.001,0.028,0.972,0.01978,0.973,0.972
0.986,0.999,1.0,0.972,0.054,0.001,0.028,0.972,0.01979,0.973,0.972
0.986,0.999,1.0,0.972,0.054,0.001,0.028,0.972,0.01981,0.973,0.972
0.986,0.999,1.0,0.972,0.054,0.001,0.028,0.972,0.01982,0.973,0.972
0.986,0.999,1.0,0.972,0.054,0.001,0.028,0.972,0.01983,0.967,0.972
0.986,0.999,1.0,0.972,0.054,0.001,0.028,0.972,0.01984,0.967,0.972
0.986,0.999,1.0,0.972,0.055,0.001,0.028,0.972,0.01985,0.967,0.972
0.986,0.999,1.0,0.972,0.055,0.001,0.028,0.972,0.01986,0.967,0.972
0.986,0.999,1.0,0.972,0.055,0.001,0.028,0.972,0.01987,0.967,0.972
0.986,0.999,1.0,0.972,0.055,0.001,0.028,0.972,0.01989,0.967,0.972
0.986,0.999,1.0,0.972,0.055,0.001,0.028,0.972,0.0199,0.967,0.972
0.986,0.999,1.0,0.972,0.055,0.001,0.028,0.972,0.01992,0.967,0.972
0.986,0.999,1.0,0.972,0.055,0.001,0.028,0.972,0.01993,0.967,0.972
0.986,0.999,1.0,0.972,0.055,0.001,0.029,0.971,0.01994,0.967,0.972
0.986,0.999,1.0,0.972,0.055,0.001,0.029,0.971,0.01995,0.968,0.972
0.986,0.999,1.0,0.972,0.056,0.001,0.029,0.971,0.01996,0.968,0.972
0.986,0.999,1.0,0.972,0.056,0.001,0.029,0.971,0.01997,0.968,0.972
0.986,0.999,1.0,0.972,0.056,0.001,0.029,0.971,0.01999,0.968,0.972
0.986,0.999,1.0,0.972,0.056,0.001,0.029,0.971,0.02,0.968,0.972
0.986,0.999,1.0,0.972,0.056,0.001,0.029,0.971,0.02001,0.968,0.972
0.986,0.999,1.0,0.972,0.056,0.001,0.029,0.971,0.02002,0.968,0.972
0.986,0.999,1.0,0.972,0.056,0.001,0.029,0.971,0.02003,0.968,0.972
0.986,0.999,1.0,0.972,0.056,0.001,0.029,0.971,0.02004,0.968,0.972
0.986,0.999,1.0,0.972,0.057,0.001,0.029,0.971,0.02005,0.968,0.972
0.986,0.999,1.0,0.972,0.057,0.001,0.029,0.971,0.02006,0.968,0.972
0.986,0.999,1.0,0.972,0.057,0.001,0.029,0.971,0.02007,0.968,0.972
0.986,0.999,1.0,0.972,0.057,0.001,0.029,0.971,0.0201,0.968,0.972
0.986,0.999,1.0,0.972,0.057,0.001,0.029,0.971,0.02011,0.968,0.972
0.986,0.999,1.0,0.972,0.057,0.001,0.029,0.971,0.02012,0.968,0.972
0.986,0.999,1.0,0.972,0.057,0.001,0.029,0.971,0.02014,0.968,0.972
0.986,0.999,1.0,0.972,0.057,0.001,0.03,0.97,0.02015,0.969,0.972
0.986,0.999,1.0,0.972,0.057,0.001,0.03,0.97,0.02016,0.969,0.972
0.986,0.999,1.0,0.972,0.058,0.001,0.03,0.97,0.02018,0.969,0.972
0.986,0.999,1.0,0.972,0.058,0.001,0.03,0.97,0.02019,0.969,0.972
0.986,0.999,1.0,0.972,0.058,0.001,0.03,0.97,0.02021,0.969,0.972
0.986,0.999,1.0,0.972,0.058,0.001,0.03,0.97,0.02023,0.969,0.972
0.986,0.999,1.0,0.972,0.058,0.001,0.03,0.97,0.02024,0.969,0.972
0.986,0.999,1.0,0.972,0.058,0.001,0.03,0.97,0.02025,0.969,0.972
0.986,0.999,1.0,0.972,0.058,0.001,0.03,0.97,0.02027,0.969,0.972
0.986,0.999,1.0,0.972,0.058,0.001,0.03,0.97,0.02028,0.969,0.972
0.986,0.999,1.0,0.972,0.058,0.001,0.03,0.97,0.02029,0.969,0.972
0.986,0.999,1.0,0.972,0.059,0.001,0.03,0.97,0.0203,0.969,0.972
0.986,0.999,1.0,0.972,0.059,0.001,0.03,0.97,0.02031,0.969,0.972
0.986,0.999,1.0,0.972,0.059,0.001,0.03,0.97,0.02032,0.969,0.972
0.986,0.999,1.0,0.972,0.059,0.001,0.031,0.969,0.02033,0.97,0.972
0.986,0.999,1.0,0.972,0.06,0.001,0.031,0.969,0.02034,0.97,0.972
0.986,0.999,1.0,0.972,0.06,0.001,0.031,0.969,0.02035,0.97,0.972
0.986,0.999,1.0,0.972,0.06,0.001,0.031,0.969,0.02036,0.97,0.972
0.986,0.999,1.0,0.972,0.06,0.001,0.031,0.969,0.0204,0.97,0.972
0.986,0.999,1.0,0.972,0.06,0.001,0.031,0.969,0.02041,0.97,0.972
0.986,0.999,1.0,0.972,0.06,0.001,0.031,0.969,0.02043,0.97,0.972
0.986,0.999,1.0,0.972,0.06,0.001,0.031,0.969,0.02045,0.97,0.972
0.986,0.999,1.0,0.972,0.06,0.001,0.031,0.969,0.02047,0.97,0.972
0.986,0.999,1.0,0.972,0.06,0.001,0.031,0.969,0.02049,0.97,0.972
0.986,0.999,1.0,0.972,0.06,0.001,0.031,0.969,0.02051,0.97,0.972
0.986,0.999,1.0,0.972,0.061,0.001,0.031,0.969,0.02052,0.97,0.972
0.986,0.999,1.0,0.972,0.061,0.001,0.031,0.969,0.02053,0.97,0.972
0.986,0.999,1.0,0.972,0.061,0.001,0.031,0.969,0.02054,0.97,0.972
0.986,0.999,1.0,0.972,0.061,0.001,0.031,0.969,0.02055,0.97,0.972
0.986,0.999,1.0,0.972,0.061,0.001,0.031,0.969,0.02056,0.97,0.972
0.986,0.999,1.0,0.972,0.061,0.001,0.032,0.968,0.02057,0.97,0.972
0.986,0.999,1.0,0.972,0.061,0.001,0.032,0.968,0.02059,0.971,0.972
0.986,0.999,1.0,0.972,0.061,0.001,0.032,0.968,0.0206,0.971,0.972
0.986,0.999,1.0,0.972,0.061,0.001,0.032,0.968,0.02061,0.971,0.972
0.986,0.999,1.0,0.972,0.061,0.001,0.032,0.968,0.02062,0.971,0.972
0.986,0.999,1.0,0.972,0.062,0.001,0.032,0.968,0.02063,0.971,0.972
0.986,0.999,1.0,0.972,0.062,0.001,0.032,0.968,0.02064,0.971,0.972
0.986,0.999,1.0,0.972,0.062,0.001,0.032,0.968,0.02065,0.971,0.972
0.986,0.999,1.0,0.972,0.062,0.001,0.032,0.968,0.02066,0.971,0.972
0.986,0.999,1.0,0.972,0.062,0.001,0.032,0.968,0.02068,0.971,0.972
0.986,0.999,1.0,0.972,0.062,0.001,0.032,0.968,0.02069,0.971,0.972
0.986,0.999,1.0,0.972,0.062,0.001,0.032,0.968,0.0207,0.971,0.972
0.986,0.999,1.0,0.972,0.062,0.001,0.032,0.968,0.02071,0.971,0.972
0.986,0.999,1.0,0.972,0.062,0.001,0.032,0.968,0.02072,0.971,0.972
0.986,0.999,1.0,0.972,0.063,0.001,0.032,0.968,0.02073,0.971,0.972
0.986,0.999,1.0,0.972,0.063,0.001,0.032,0.968,0.02075,0.971,0.972
0.986,0.999,1.0,0.972,0.063,0.001,0.033,0.967,0.02076,0.971,0.972
0.986,0.999,1.0,0.972,0.063,0.001,0.033,0.967,0.02077,0.971,0.972
0.986,0.999,1.0,0.972,0.063,0.001,0.033,0.967,0.02078,0.971,0.972
0.986,0.999,1.0,0.972,0.063,0.001,0.033,0.967,0.02079,0.972,0.972
0.986,0.999,1.0,0.972,0.064,0.001,0.033,0.967,0.0208,0.972,0.972
0.986,0.999,1.0,0.972,0.064,0.001,0.033,0.967,0.02082,0.972,0.972
0.986,0.999,1.0,0.972,0.064,0.001,0.033,0.967,0.02083,0.972,0.972
0.986,0.999,1.0,0.972,0.064,0.001,0.033,0.967,0.02084,0.972,0.972
0.986,0.999,1.0,0.972,0.064,0.001,0.033,0.967,0.02085,0.972,0.972
0.986,0.999,1.0,0.972,0.064,0.001,0.033,0.967,0.02086,0.972,0.972
0.986,0.999,1.0,0.972,0.064,0.001,0.033,0.967,0.02087,0.972,0.972
0.986,0.999,1.0,0.972,0.064,0.001,0.033,0.967,0.02088,0.972,0.972
0.986,0.999,1.0,0.972,0.064,0.001,0.033,0.967,0.02089,0.972,0.972
0.986,0.999,1.0,0.972,0.064,0.001,0.033,0.967,0.02091,0.972,0.972
0.986,0.999,1.0,0.972,0.065,0.001,0.033,0.967,0.02092,0.972,0.972
0.986,0.999,1.0,0.972,0.065,0.001,0.033,0.967,0.02093,0.972,0.972
0.986,0.999,1.0,0.972,0.065,0.001,0.033,0.967,0.02094,0.972,0.972
0.986,0.999,1.0,0.972,0.065,0.001,0.034,0.966,0.02095,0.972,0.972
0.986,0.999,1.0,0.972,0.065,0.001,0.034,0.966,0.02096,0.972,0.972
0.986,0.999,1.0,0.972,0.065,0.001,0.034,0.966,0.02099,0.972,0.972
0.986,0.999,1.0,0.972,0.065,0.001,0.034,0.966,0.021,0.972,0.972
0.986,0.999,1.0,0.972,0.065,0.001,0.034,0.966,0.02102,0.972,0.972
0.986,0.999,1.0,0.972,0.065,0.001,0.034,0.966,0.02104,0.972,0.972
0.986,0.999,1.0,0.972,0.066,0.001,0.034,0.966,0.0211,0.973,0.972
0.986,0.999,1.0,0.972,0.066,0.001,0.034,0.966,0.02111,0.973,0.972
0.986,0.999,1.0,0.972,0.066,0.001,0.034,0.966,0.02112,0.973,0.972
0.986,0.999,1.0,0.972,0.066,0.001,0.034,0.966,0.02113,0.973,0.972
0.986,0.999,1.0,0.972,0.066,0.001,0.034,0.966,0.02114,0.973,0.972
0.986,0.999,1.0,0.972,0.066,0.001,0.034,0.966,0.02116,0.973,0.972
0.986,0.999,1.0,0.972,0.066,0.001,0.034,0.966,0.02118,0.973,0.972
0.986,0.999,1.0,0.972,0.066,0.001,0.034,0.966,0.02119,0.973,0.972
0.986,0.999,1.0,0.972,0.067,0.001,0.034,0.966,0.02121,0.973,0.972
0.986,0.999,1.0,0.972,0.067,0.001,0.034,0.966,0.02122,0.973,0.972
0.986,0.999,1.0,0.972,0.067,0.001,0.035,0.965,0.02124,0.973,0.972
0.986,0.999,1.0,0.972,0.067,0.001,0.035,0.965,0.02125,0.973,0.972
0.986,0.999,1.0,0.972,0.067,0.001,0.035,0.965,0.02127,0.973,0.972
0.986,0.999,1.0,0.972,0.067,0.001,0.035,0.965,0.02128,0.973,0.972
0.986,0.999,1.0,0.972,0.067,0.001,0.035,0.965,0.02129,0.973,0.972
0.986,0.999,1.0,0.972,0.067,0.001,0.035,0.965,0.0213,0.973,0.972
0.986,0.999,1.0,0.972,0.068,0.001,0.035,0.965,0.02131,0.973,0.972
0.986,0.999,1.0,0.972,0.068,0.001,0.035,0.965,0.02132,0.973,0.972
0.986,0.999,1.0,0.972,0.068,0.001,0.035,0.965,0.02133,0.973,0.972
0.986,0.999,1.0,0.972,0.068,0.001,0.035,0.965,0.02135,0.973,0.972
0.986,0.999,1.0,0.972,0.068,0.001,0.035,0.965,0.02137,0.974,0.972
0.986,0.999,1.0,0.972,0.068,0.001,0.035,0.965,0.02138,0.974,0.972
0.986,0.999,1.0,0.972,0.068,0.001,0.035,0.965,0.02139,0.974,0.972
0.986,0.999,1.0,0.972,0.068,0.001,0.035,0.965,0.0214,0.974,0.972
0.986,0.999,1.0,0.972,0.068,0.001,0.035,0.965,0.02141,0.974,0.972
0.986,0.999,1.0,0.972,0.069,0.001,0.036,0.964,0.02142,0.974,0.972
0.986,0.999,1.0,0.972,0.069,0.001,0.036,0.964,0.02143,0.974,0.972
0.986,0.999,1.0,0.972,0.069,0.001,0.036,0.964,0.02144,0.974,0.972
0.986,0.999,1.0,0.972,0.069,0.001,0.036,0.964,0.02145,0.974,0.972
0.986,0.999,1.0,0.972,0.069,0.001,0.036,0.964,0.02147,0.974,0.972
0.986,0.999,1.0,0.972,0.069,0.001,0.036,0.964,0.02148,0.974,0.972
0.986,0.999,1.0,0.972,0.069,0.001,0.036,0.964,0.02149,0.974,0.972
0.986,0.999,1.0,0.972,0.07,0.001,0.036,0.964,0.0215,0.974,0.972
0.986,0.999,1.0,0.972,0.07,0.001,0.036,0.964,0.02151,0.974,0.972
