f1,match_rate,recall,precision,!precision,filter_rate,!recall,fpr,threshold,!f1,accuracy
0.093,0.398,0.998,0.049,1.0,0.602,0.614,0.386,0.01734,0.761,0.622
0.093,0.398,0.998,0.049,1.0,0.602,0.614,0.386,0.01735,0.761,0.622
0.093,0.398,0.998,0.049,1.0,0.602,0.614,0.386,0.01737,0.761,0.622
0.093,0.398,0.998,0.049,1.0,0.602,0.614,0.386,0.01738,0.761,0.622
0.093,0.398,0.998,0.049,1.0,0.602,0.614,0.386,0.01739,0.761,0.622
0.093,0.397,0.998,0.049,1.0,0.603,0.614,0.386,0.0174,0.761,0.622
0.093,0.397,0.998,0.049,1.0,0.603,0.615,0.385,0.01742,0.761,0.622
0.093,0.397,0.998,0.049,1.0,0.603,0.615,0.385,0.01743,0.761,0.622
0.093,0.397,0.998,0.049,1.0,0.603,0.615,0.385,0.01744,0.761,0.622
0.093,0.397,0.998,0.049,1.0,0.603,0.615,0.385,0.01745,0.761,0.622
0.093,0.397,0.998,0.049,1.0,0.603,0.615,0.385,0.01747,0.761,0.622
0.093,0.397,0.998,0.049,1.0,0.603,0.615,0.385,0.01748,0.762,0.622
0.093,0.397,0.998,0.049,1.0,0.603,0.615,0.385,0.01749,0.762,0.622
0.094,0.397,0.998,0.049,1.0,0.603,0.615,0.385,0.0175,0.762,0.622
0.094,0.397,0.998,0.049,1.0,0.603,0.615,0.385,0.01752,0.762,0.623
0.094,0.397,0.998,0.049,1.0,0.603,0.615,0.385,0.01753,0.762,0.623
0.094,0.397,0.998,0.049,1.0,0.603,0.615,0.385,0.01754,0.762,0.623
0.094,0.397,0.998,0.049,1.0,0.603,0.615,0.385,0.01755,0.762,0.623
0.094,0.397,0.998,0.049,1.0,0.603,0.615,0.385,0.01756,0.762,0.623
0.094,0.397,0.998,0.049,1.0,0.603,0.615,0.385,0.01757,0.762,0.623
0.094,0.397,0.998,0.049,1.0,0.603,0.615,0.385,0.01758,0.762,0.623
0.094,0.396,0.998,0.049,1.0,0.604,0.615,0.385,0.0176,0.762,0.623
0.094,0.396,0.998,0.049,1.0,0.604,0.616,0.384,0.01761,0.762,0.623
0.094,0.396,0.998,0.049,1.0,0.604,0.616,0.384,0.01763,0.762,0.623
0.094,0.396,0.998,0.049,1.0,0.604,0.616,0.384,0.01764,0.762,0.623
0.094,0.396,0.998,0.049,1.0,0.604,0.616,0.384,0.01765,0.762,0.623
0.094,0.396,0.998,0.049,1.0,0.604,0.616,0.384,0.01766,0.762,0.623
0.094,0.396,0.998,0.049,1.0,0.604,0.616,0.384,0.01768,0.762,0.623
0.094,0.396,0.998,0.049,1.0,0.604,0.616,0.384,0.0177,0.762,0.623
0.094,0.396,0.998,0.049,1.0,0.604,0.616,0.384,0.01771,0.762,0.623
0.094,0.396,0.998,0.049,1.0,0.604,0.616,0.384,0.01773,0.762,0.623
0.094,0.396,0.998,0.049,1.0,0.604,0.616,0.384,0.01774,0.762,0.623
0.094,0.396,0.998,0.049,1.0,0.604,0.616,0.384,0.01775,0.762,0.623
0.094,0.396,0.998,0.049,1.0,0.604,0.616,0.384,0.01776,0.762,0.624
0.094,0.396,0.998,0.049,1.0,0.604,0.616,0.384,0.01777,0.762,0.624
0.094,0.396,0.998,0.049,1.0,0.604,0.616,0.384,0.01778,0.763,0.624
0.094,0.396,0.998,0.049,1.0,0.604,0.616,0.384,0.01779,0.763,0.624
0.094,0.396,0.998,0.049,1.0,0.604,0.616,0.384,0.0178,0.763,0.624
0.094,0.396,0.998,0.049,1.0,0.604,0.616,0.384,0.01781,0.763,0.624
0.094,0.396,0.998,0.049,1.0,0.604,0.616,0.384,0.01782,0.763,0.624
0.094,0.395,0.998,0.049,1.0,0.605,0.617,0.383,0.01784,0.763,0.624
0.094,0.395,0.998,0.049,1.0,0.605,0.617,0.383,0.01785,0.763,0.624
0.094,0.395,0.998,0.049,1.0,0.605,0.617,0.383,0.01786,0.763,0.624
0.094,0.395,0.998,0.049,1.0,0.605,0.617,0.383,0.01787,0.763,0.624
0.094,0.395,0.998,0.049,1.0,0.605,0.617,0.383,0.01788,0.763,0.624
0.094,0.395,0.998,0.049,1.0,0.605,0.617,0.383,0.01789,0.763,0.624
0.094,0.395,0.998,0.049,1.0,0.605,0.617,0.383,0.0179,0.763,0.624
0.094,0.395,0.998,0.049,1.0,0.605,0.617,0.383,0.01791,0.763,0.624
0.094,0.395,0.998,0.049,1.0,0.605,0.617,0.383,0.01792,0.763,0.624
0.094,0.395,0.998,0.049,1.0,0.605,0.617,0.383,0.01793,0.763,0.624
0.094,0.395,0.998,0.049,1.0,0.605,0.617,0.383,0.01794,0.763,0.625
0.094,0.395,0.998,0.049,1.0,0.605,0.617,0.383,0.01795,0.763,0.625
0.094,0.395,0.998,0.049,1.0,0.605,0.617,0.383,0.01796,0.763,0.625
0.094,0.395,0.998,0.049,1.0,0.605,0.617,0.383,0.01797,0.763,0.625
0.094,0.395,0.998,0.049,1.0,0.605,0.617,0.383,0.01798,0.763,0.625
0.094,0.395,0.998,0.049,1.0,0.605,0.617,0.383,0.01801,0.764,0.625
0.094,0.394,0.998,0.049,1.0,0.606,0.618,0.382,0.01802,0.764,0.625
0.094,0.394,0.998,0.049,1.0,0.606,0.618,0.382,0.01803,0.764,0.625
0.094,0.394,0.998,0.049,1.0,0.606,0.618,0.382,0.01804,0.764,0.625
0.094,0.394,0.998,0.049,1.0,0.606,0.618,0.382,0.01805,0.764,0.625
0.094,0.394,0.998,0.049,1.0,0.606,0.618,0.382,0.01806,0.764,0.625
0.094,0.394,0.998,0.049,1.0,0.606,0.618,0.382,0.01808,0.764,0.625
0.094,0.394,0.998,0.049,1.0,0.606,0.618,0.382,0.01809,0.764,0.625
0.094,0.394,0.998,0.049,1.0,0.606,0.618,0.382,0.01811,0.764,0.625
0.094,0.394,0.998,0.049,1.0,0.606,0.618,0.382,0.01813,0.764,0.625
0.094,0.394,0.998,0.049,1.0,0.606,0.618,0.382,0.01814,0.764,0.625
0.094,0.394,0.998,0.049,1.0,0.606,0.618,0.382,0.01815,0.764,0.625
0.094,0.394,0.998,0.049,1.0,0.606,0.618,0.382,0.01816,0.764,0.626
0.094,0.394,0.998,0.049,1.0,0.606,0.618,0.382,0.01817,0.764,0.626
0.094,0.394,0.998,0.049,1.0,0.606,0.618,0.382,0.01819,0.764,0.626
0.094,0.394,0.998,0.049,1.0,0.606,0.618,0.382,0.0182,0.764,0.626
0.094,0.394,0.998,0.049,1.0,0.606,0.618,0.382,0.01821,0.764,0.626
0.094,0.394,0.998,0.049,1.0,0.606,0.618,0.382,0.01823,0.764,0.626
0.094,0.394,0.998,0.049,1.0,0.606,0.618,0.382,0.01824,0.764,0.626
0.094,0.394,0.998,0.049,1.0,0.606,0.618,0.382,0.01825,0.764,0.626
0.094,0.394,0.998,0.049,1.0,0.606,0.618,0.382,0.01826,0.764,0.626
0.094,0.393,0.998,0.049,1.0,0.607,0.619,0.381,0.01828,0.764,0.626
0.094,0.393,0.998,0.049,1.0,0.607,0.619,0.381,0.0183,0.764,0.626
0.094,0.393,0.998,0.05,1.0,0.607,0.619,0.381,0.01831,0.764,0.626
0.094,0.393,0.998,0.05,1.0,0.607,0.619,0.381,0.01832,0.764,0.626
0.094,0.393,0.998,0.05,1.0,0.607,0.619,0.381,0.01833,0.765,0.626
0.094,0.393,0.998,0.05,1.0,0.607,0.619,0.381,0.01835,0.765,0.626
0.094,0.393,0.998,0.05,1.0,0.607,0.619,0.381,0.01837,0.765,0.626
0.094,0.393,0.998,0.05,1.0,0.607,0.619,0.381,0.01838,0.765,0.626
0.094,0.393,0.998,0.05,1.0,0.607,0.619,0.381,0.01839,0.765,0.626
0.094,0.393,0.998,0.05,1.0,0.607,0.619,0.381,0.0184,0.765,0.627
0.094,0.393,0.998,0.05,1.0,0.607,0.619,0.381,0.01841,0.765,0.627
0.094,0.393,0.998,0.05,1.0,0.607,0.619,0.381,0.01842,0.765,0.627
0.094,0.393,0.998,0.05,1.0,0.607,0.619,0.381,0.01843,0.765,0.627
0.094,0.393,0.998,0.05,1.0,0.607,0.619,0.381,0.01844,0.765,0.627
0.094,0.393,0.998,0.05,1.0,0.607,0.619,0.381,0.01845,0.765,0.627
0.094,0.393,0.998,0.05,1.0,0.607,0.619,0.381,0.01846,0.765,0.627
0.094,0.393,0.998,0.05,1.0,0.607,0.619,0.381,0.01847,0.765,0.627
0.094,0.393,0.998,0.05,1.0,0.607,0.619,0.381,0.01848,0.765,0.627
0.094,0.393,0.998,0.05,1.0,0.607,0.619,0.381,0.01849,0.765,0.627
0.095,0.393,0.998,0.05,1.0,0.607,0.62,0.38,0.01851,0.765,0.627
0.095,0.393,0.998,0.05,1.0,0.607,0.62,0.38,0.01852,0.765,0.627
0.095,0.392,0.998,0.05,1.0,0.608,0.62,0.38,0.01853,0.765,0.627
0.095,0.392,0.998,0.05,1.0,0.608,0.62,0.38,0.01854,0.765,0.627
0.095,0.392,0.998,0.05,1.0,0.608,0.62,0.38,0.01857,0.765,0.627
0.095,0.392,0.998,0.05,1.0,0.608,0.62,0.38,0.01858,0.765,0.627
0.095,0.392,0.998,0.05,1.0,0.608,0.62,0.38,0.01859,0.765,0.627
0.095,0.392,0.998,0.05,1.0,0.608,0.62,0.38,0.01861,0.765,0.627
0.095,0.392,0.998,0.05,1.0,0.608,0.62,0.38,0.01862,0.765,0.627
0.095,0.392,0.998,0.05,1.0,0.608,0.62,0.38,0.01863,0.765,0.627
0.095,0.392,0.998,0.05,1.0,0.608,0.62,0.38,0.01864,0.765,0.627
0.095,0.392,0.998,0.05,1.0,0.608,0.62,0.38,0.01865,0.765,0.627
0.095,0.392,0.998,0.05,1.0,0.608,0.62,0.38,0.01866,0.766,0.628
0.095,0.392,0.998,0.05,1.0,0.608,0.62,0.38,0.01867,0.766,0.628
0.095,0.392,0.998,0.05,1.0,0.608,0.62,0.38,0.01869,0.766,0.628
0.095,0.392,0.998,0.05,1.0,0.608,0.62,0.38,0.0187,0.766,0.628
0.095,0.392,0.998,0.05,1.0,0.608,0.62,0.38,0.01872,0.766,0.628
0.095,0.392,0.998,0.05,1.0,0.608,0.62,0.38,0.01873,0.766,0.628
0.095,0.392,0.998,0.05,1.0,0.608,0.62,0.38,0.01874,0.766,0.628
0.095,0.392,0.998,0.05,1.0,0.608,0.621,0.379,0.01877,0.766,0.628
0.095,0.391,0.998,0.05,1.0,0.609,0.621,0.379,0.01878,0.766,0.628
0.095,0.391,0.998,0.05,1.0,0.609,0.621,0.379,0.01879,0.766,0.628
0.095,0.391,0.998,0.05,1.0,0.609,0.621,0.379,0.0188,0.766,0.628
0.095,0.391,0.998,0.05,1.0,0.609,0.621,0.379,0.01881,0.766,0.628
0.095,0.391,0.998,0.05,1.0,0.609,0.621,0.379,0.01883,0.766,0.628
0.095,0.391,0.998,0.05,1.0,0.609,0.621,0.379,0.01884,0.766,0.628
0.095,0.391,0.998,0.05,1.0,0.609,0.621,0.379,0.01885,0.766,0.628
0.095,0.391,0.998,0.05,1.0,0.609,0.621,0.379,0.01886,0.766,0.628
0.095,0.391,0.998,0.05,1.0,0.609,0.621,0.379,0.01887,0.766,0.628
0.095,0.391,0.998,0.05,1.0,0.609,0.621,0.379,0.01888,0.766,0.628
0.095,0.391,0.998,0.05,1.0,0.609,0.621,0.379,0.01889,0.766,0.628
0.095,0.391,0.998,0.05,1.0,0.609,0.621,0.379,0.0189,0.766,0.629
0.095,0.391,0.998,0.05,1.0,0.609,0.621,0.379,0.01891,0.766,0.629
0.095,0.391,0.998,0.05,1.0,0.609,0.621,0.379,0.01892,0.766,0.629
0.095,0.391,0.998,0.05,1.0,0.609,0.621,0.379,0.01893,0.767,0.629
0.095,0.391,0.998,0.05,1.0,0.609,0.622,0.378,0.01894,0.767,0.629
0.095,0.391,0.998,0.05,1.0,0.609,0.622,0.378,0.01896,0.767,0.629
0.095,0.391,0.998,0.05,1.0,0.609,0.622,0.378,0.01897,0.767,0.629
0.095,0.39,0.998,0.05,1.0,0.61,0.622,0.378,0.01898,0.767,0.629
0.095,0.39,0.998,0.05,1.0,0.61,0.622,0.378,0.019,0.767,0.629
0.095,0.39,0.998,0.05,1.0,0.61,0.622,0.378,0.01902,0.767,0.629
0.095,0.39,0.998,0.05,1.0,0.61,0.622,0.378,0.01905,0.767,0.629
0.095,0.39,0.998,0.05,1.0,0.61,0.622,0.378,0.01906,0.767,0.629
0.095,0.39,0.998,0.05,1.0,0.61,0.622,0.378,0.01907,0.767,0.629
0.095,0.39,0.998,0.05,1.0,0.61,0.622,0.378,0.01909,0.767,0.629
0.095,0.39,0.998,0.05,1.0,0.61,0.622,0.378,0.0191,0.767,0.629
0.095,0.39,0.998,0.05,1.0,0.61,0.622,0.378,0.01911,0.767,0.629
0.095,0.39,0.998,0.05,1.0,0.61,0.622,0.378,0.01912,0.767,0.629
0.095,0.39,0.998,0.05,1.0,0.61,0.622,0.378,0.01913,0.767,0.629
0.095,0.39,0.998,0.05,1.0,0.61,0.622,0.378,0.01914,0.767,0.629
0.095,0.39,0.998,0.05,1.0,0.61,0.622,0.378,0.01915,0.767,0.629
0.095,0.39,0.998,0.05,1.0,0.61,0.622,0.378,0.01917,0.767,0.629
0.095,0.39,0.998,0.05,1.0,0.61,0.622,0.378,0.01918,0.767,0.63
0.095,0.39,0.998,0.05,1.0,0.61,0.622,0.378,0.01922,0.767,0.63
0.095,0.39,0.998,0.05,1.0,0.61,0.622,0.378,0.01923,0.767,0.63
0.095,0.39,0.998,0.05,1.0,0.61,0.622,0.378,0.01924,0.767,0.63
0.095,0.39,0.998,0.05,1.0,0.61,0.622,0.378,0.01925,0.767,0.63
0.095,0.39,0.998,0.05,1.0,0.61,0.622,0.378,0.01926,0.767,0.63
0.095,0.39,0.998,0.05,1.0,0.61,0.622,0.378,0.01929,0.767,0.63
0.095,0.39,0.998,0.05,1.0,0.61,0.623,0.377,0.0193,0.767,0.63
0.095,0.39,0.998,0.05,1.0,0.61,0.623,0.377,0.01931,0.767,0.63
0.095,0.389,0.998,0.05,1.0,0.611,0.623,0.377,0.01932,0.767,0.63
0.095,0.389,0.998,0.05,1.0,0.611,0.623,0.377,0.01934,0.767,0.63
0.095,0.389,0.998,0.05,1.0,0.611,0.623,0.377,0.01935,0.768,0.63
0.095,0.389,0.998,0.05,1.0,0.611,0.623,0.377,0.01936,0.768,0.63
0.095,0.389,0.998,0.05,1.0,0.611,0.623,0.377,0.01938,0.768,0.63
0.095,0.389,0.998,0.05,1.0,0.611,0.623,0.377,0.01939,0.768,0.63
0.095,0.389,0.998,0.05,1.0,0.611,0.623,0.377,0.0194,0.768,0.63
0.095,0.389,0.998,0.05,1.0,0.611,0.623,0.377,0.01941,0.768,0.63
0.095,0.389,0.998,0.05,1.0,0.611,0.623,0.377,0.01942,0.768,0.63
0.095,0.389,0.998,0.05,1.0,0.611,0.623,0.377,0.01944,0.768,0.63
0.095,0.389,0.998,0.05,1.0,0.611,0.623,0.377,0.01945,0.768,0.631
0.095,0.389,0.998,0.05,1.0,0.611,0.623,0.377,0.01947,0.768,0.631
0.095,0.389,0.998,0.05,1.0,0.611,0.623,0.377,0.01948,0.768,0.631
0.095,0.389,0.998,0.05,1.0,0.611,0.623,0.377,0.01949,0.768,0.631
0.095,0.389,0.998,0.05,1.0,0.611,0.623,0.377,0.0195,0.768,0.631
0.095,0.389,0.998,0.05,1.0,0.611,0.623,0.377,0.01951,0.768,0.631
0.095,0.389,0.998,0.05,1.0,0.611,0.624,0.376,0.01952,0.768,0.631
0.095,0.389,0.998,0.05,1.0,0.611,0.624,0.376,0.01953,0.768,0.631
0.095,0.389,0.998,0.05,1.0,0.611,0.624,0.376,0.01954,0.768,0.631
0.095,0.388,0.998,0.05,1.0,0.612,0.624,0.376,0.01955,0.768,0.631
0.095,0.388,0.998,0.05,1.0,0.612,0.624,0.376,0.01956,0.768,0.631
0.095,0.388,0.998,0.05,1.0,0.612,0.624,0.376,0.01957,0.768,0.631
0.095,0.388,0.998,0.05,1.0,0.612,0.624,0.376,0.01958,0.768,0.631
0.096,0.388,0.998,0.05,1.0,0.612,0.624,0.376,0.01959,0.768,0.631
0.096,0.388,0.998,0.05,1.0,0.612,0.624,0.376,0.01962,0.768,0.631
0.096,0.388,0.998,0.05,1.0,0.612,0.624,0.376,0.01963,0.768,0.631
0.096,0.388,0.998,0.05,1.0,0.612,0.624,0.376,0.01964,0.768,0.631
0.096,0.388,0.998,0.05,1.0,0.612,0.624,0.376,0.01965,0.769,0.631
0.096,0.388,0.998,0.05,1.0,0.612,0.624,0.376,0.01967,0.769,0.631
0.096,0.388,0.998,0.05,1.0,0.612,0.624,0.376,0.01968,0.769,0.632
0.096,0.388,0.998,0.05,1.0,0.612,0.624,0.376,0.01969,0.769,0.632
0.096,0.388,0.998,0.05,1.0,0.612,0.624,0.376,0.0197,0.769,0.632
0.096,0.388,0.998,0.05,1.0,0.612,0.624,0.376,0.01971,0.769,0.632
0.096,0.388,0.998,0.05,1.0,0.612,0.624,0.376,0.01972,0.769,0.632
0.096,0.388,0.998,0.05,1.0,0.612,0.624,0.376,0.01973,0.769,0.632
0.096,0.388,0.998,0.05,1.0,0.612,0.624,0.376,0.01974,0.769,0.632
0.096,0.388,0.998,0.05,1.0,0.612,0.624,0.376,0.01976,0.769,0.632
0.096,0.388,0.998,0.05,1.0,0.612,0.625,0.375,0.01979,0.769,0.632
0.096,0.388,0.998,0.05,1.0,0.612,0.625,0.375,0.01982,0.769,0.632
0.096,0.388,0.998,0.05,1.0,0.612,0.625,0.375,0.01984,0.769,0.632
0.096,0.387,0.998,0.05,1.0,0.613,0.625,0.375,0.01985,0.769,0.632
0.096,0.387,0.998,0.05,1.0,0.613,0.625,0.375,0.01986,0.769,0.632
0.096,0.387,0.998,0.05,1.0,0.613,0.625,0.375,0.01989,0.769,0.632
0.096,0.387,0.998,0.05,1.0,0.613,0.625,0.375,0.0199,0.769,0.632
0.096,0.387,0.998,0.05,1.0,0.613,0.625,0.375,0.01991,0.769,0.632
0.096,0.387,0.998,0.05,1.0,0.613,0.625,0.375,0.01992,0.769,0.632
0.096,0.387,0.998,0.05,1.0,0.613,0.625,0.375,0.01995,0.769,0.632
0.096,0.387,0.998,0.05,1.0,0.613,0.625,0.375,0.01996,0.769,0.632
0.096,0.387,0.998,0.05,1.0,0.613,0.625,0.375,0.01997,0.769,0.632
0.096,0.387,0.998,0.05,1.0,0.613,0.625,0.375,0.01998,0.769,0.632
0.096,0.387,0.998,0.05,1.0,0.613,0.625,0.375,0.01999,0.769,0.633
0.096,0.387,0.998,0.05,1.0,0.613,0.625,0.375,0.02,0.769,0.633
0.096,0.387,0.998,0.05,1.0,0.613,0.625,0.375,0.02001,0.769,0.633
0.096,0.387,0.998,0.05,1.0,0.613,0.625,0.375,0.02002,0.769,0.633
0.096,0.387,0.998,0.05,1.0,0.613,0.625,0.375,0.02003,0.769,0.633
0.096,0.387,0.998,0.05,1.0,0.613,0.625,0.375,0.02004,0.77,0.633
0.096,0.387,0.998,0.05,1.0,0.613,0.625,0.375,0.02005,0.77,0.633
0.096,0.387,0.998,0.05,1.0,0.613,0.626,0.374,0.02006,0.77,0.633
0.096,0.387,0.998,0.05,1.0,0.613,0.626,0.374,0.02007,0.77,0.633
0.096,0.387,0.998,0.05,1.0,0.613,0.626,0.374,0.02009,0.77,0.633
0.096,0.386,0.998,0.05,1.0,0.614,0.626,0.374,0.02012,0.77,0.633
0.096,0.386,0.998,0.05,1.0,0.614,0.626,0.374,0.02014,0.77,0.633
0.096,0.386,0.998,0.05,1.0,0.614,0.626,0.374,0.02015,0.77,0.633
0.096,0.386,0.998,0.05,1.0,0.614,0.626,0.374,0.02016,0.77,0.633
0.096,0.386,0.998,0.05,1.0,0.614,0.626,0.374,0.02017,0.77,0.633
0.096,0.386,0.998,0.05,1.0,0.614,0.626,0.374,0.02018,0.77,0.633
0.096,0.386,0.998,0.05,1.0,0.614,0.626,0.374,0.02019,0.77,0.633
0.096,0.386,0.998,0.05,1.0,0.614,0.626,0.374,0.0202,0.77,0.633
0.096,0.386,0.998,0.05,1.0,0.614,0.626,0.374,0.02021,0.77,0.633
0.096,0.386,0.998,0.05,1.0,0.614,0.626,0.374,0.02022,0.77,0.633
0.096,0.386,0.998,0.05,1.0,0.614,0.626,0.374,0.02025,0.77,0.633
0.096,0.386,0.998,0.05,1.0,0.614,0.626,0.374,0.02026,0.77,0.633
0.096,0.386,0.998,0.05,1.0,0.614,0.626,0.374,0.02027,0.77,0.633
0.096,0.386,0.998,0.05,1.0,0.614,0.626,0.374,0.0203,0.77,0.634
0.096,0.386,0.998,0.05,1.0,0.614,0.626,0.374,0.02031,0.77,0.634
0.096,0.386,0.998,0.05,1.0,0.614,0.626,0.374,0.02032,0.77,0.634
0.096,0.386,0.998,0.05,1.0,0.614,0.626,0.374,0.02033,0.77,0.634
0.096,0.386,0.998,0.05,1.0,0.614,0.627,0.373,0.02034,0.77,0.634
0.096,0.386,0.998,0.05,1.0,0.614,0.627,0.373,0.02035,0.77,0.634
0.096,0.386,0.998,0.05,1.0,0.614,0.627,0.373,0.02036,0.77,0.634
0.096,0.386,0.998,0.05,1.0,0.614,0.627,0.373,0.02037,0.77,0.634
0.096,0.386,0.998,0.05,1.0,0.614,0.627,0.373,0.02038,0.77,0.634
0.096,0.386,0.998,0.05,1.0,0.614,0.627,0.373,0.02039,0.77,0.634
0.096,0.385,0.998,0.051,1.0,0.615,0.627,0.373,0.0204,0.771,0.634
0.096,0.385,0.998,0.051,1.0,0.615,0.627,0.373,0.02041,0.771,0.634
0.096,0.385,0.998,0.051,1.0,0.615,0.627,0.373,0.02043,0.771,0.634
0.096,0.385,0.998,0.051,1.0,0.615,0.627,0.373,0.02045,0.771,0.634
0.096,0.385,0.998,0.051,1.0,0.615,0.627,0.373,0.02046,0.771,0.634
0.096,0.385,0.998,0.051,1.0,0.615,0.627,0.373,0.02048,0.771,0.634
0.096,0.385,0.998,0.051,1.0,0.615,0.627,0.373,0.02049,0.771,0.634
0.096,0.385,0.998,0.051,1.0,0.615,0.627,0.373,0.0205,0.771,0.634
0.096,0.385,0.998,0.051,1.0,0.615,0.627,0.373,0.02052,0.771,0.634
0.096,0.385,0.998,0.051,1.0,0.615,0.627,0.373,0.02053,0.771,0.634
0.096,0.385,0.998,0.051,1.0,0.615,0.627,0.373,0.02054,0.771,0.634
0.096,0.385,0.998,0.051,1.0,0.615,0.627,0.373,0.02055,0.771,0.635
0.096,0.385,0.998,0.051,1.0,0.615,0.627,0.373,0.02056,0.771,0.635
0.096,0.385,0.998,0.051,1.0,0.615,0.627,0.373,0.02057,0.771,0.635
0.096,0.385,0.998,0.051,1.0,0.615,0.627,0.373,0.02059,0.771,0.635
0.096,0.385,0.998,0.051,1.0,0.615,0.628,0.372,0.0206,0.771,0.635
0.096,0.385,0.998,0.051,1.0,0.615,0.628,0.372,0.02062,0.771,0.635
0.096,0.384,0.998,0.051,1.0,0.616,0.628,0.372,0.02064,0.771,0.635
0.096,0.384,0.998,0.051,1.0,0.616,0.628,0.372,0.02065,0.771,0.635
0.096,0.384,0.998,0.051,1.0,0.616,0.628,0.372,0.02067,0.771,0.635
0.096,0.384,0.998,0.051,1.0,0.616,0.628,0.372,0.02068,0.771,0.635
0.096,0.384,0.998,0.051,1.0,0.616,0.628,0.372,0.02069,0.771,0.635
0.096,0.384,0.998,0.051,1.0,0.616,0.628,0.372,0.0207,0.772,0.635
0.096,0.384,0.998,0.051,1.0,0.616,0.628,0.372,0.02071,0.772,0.635
0.096,0.384,0.998,0.051,1.0,0.616,0.628,0.372,0.02072,0.772,0.635
0.096,0.384,0.998,0.051,1.0,0.616,0.628,0.372,0.02073,0.772,0.635
0.096,0.384,0.998,0.051,1.0,0.616,0.628,0.372,0.02074,0.772,0.635
0.097,0.384,0.998,0.051,1.0,0.616,0.628,0.372,0.02075,0.772,0.636
0.097,0.384,0.998,0.051,1.0,0.616,0.628,0.372,0.02076,0.772,0.636
0.097,0.384,0.998,0.051,1.0,0.616,0.628,0.372,0.02078,0.772,0.636
0.097,0.384,0.998,0.051,1.0,0.616,0.629,0.371,0.02079,0.772,0.636
0.097,0.384,0.998,0.051,1.0,0.616,0.629,0.371,0.0208,0.772,0.636
0.097,0.384,0.998,0.051,1.0,0.616,0.629,0.371,0.02081,0.772,0.636
0.097,0.384,0.998,0.051,1.0,0.616,0.629,0.371,0.02082,0.772,0.636
0.097,0.383,0.998,0.051,1.0,0.617,0.629,0.371,0.02083,0.772,0.636
0.097,0.383,0.998,0.051,1.0,0.617,0.629,0.371,0.02085,0.772,0.636
0.097,0.383,0.998,0.051,1.0,0.617,0.629,0.371,0.02086,0.772,0.636
0.097,0.383,0.998,0.051,1.0,0.617,0.629,0.371,0.02088,0.772,0.636
0.097,0.383,0.998,0.051,1.0,0.617,0.629,0.371,0.02089,0.772,0.636
0.097,0.383,0.998,0.051,1.0,0.617,0.629,0.371,0.0209,0.772,0.636
0.097,0.383,0.998,0.051,1.0,0.617,0.629,0.371,0.02091,0.772,0.636
0.097,0.383,0.998,0.051,1.0,0.617,0.629,0.371,0.02093,0.772,0.636
0.097,0.383,0.998,0.051,1.0,0.617,0.629,0.371,0.02094,0.772,0.636
0.097,0.383,0.998,0.051,1.0,0.617,0.629,0.371,0.02095,0.772,0.636
0.097,0.383,0.998,0.051,1.0,0.617,0.629,0.371,0.02096,0.772,0.636
0.097,0.383,0.998,0.051,1.0,0.617,0.629,0.371,0.02097,0.772,0.636
0.097,0.383,0.998,0.051,1.0,0.617,0.629,0.371,0.02099,0.772,0.636
0.097,0.383,0.998,0.051,1.0,0.617,0.629,0.371,0.021,0.772,0.636
0.097,0.383,0.998,0.051,1.0,0.617,0.629,0.371,0.02101,0.772,0.637
0.097,0.383,0.998,0.051,1.0,0.617,0.629,0.371,0.02102,0.773,0.637
0.097,0.383,0.998,0.051,1.0,0.617,0.629,0.371,0.02103,0.773,0.637
0.097,0.383,0.998,0.051,1.0,0.617,0.629,0.371,0.02104,0.773,0.637
0.097,0.383,0.998,0.051,1.0,0.617,0.63,0.37,0.02105,0.773,0.637
0.097,0.383,0.998,0.051,1.0,0.617,0.63,0.37,0.02106,0.773,0.637
0.097,0.383,0.998,0.051,1.0,0.617,0.63,0.37,0.02108,0.773,0.637
0.097,0.383,0.998,0.051,1.0,0.617,0.63,0.37,0.02109,0.773,0.637
0.097,0.383,0.998,0.051,1.0,0.617,0.63,0.37,0.02112,0.773,0.637
0.097,0.382,0.998,0.051,1.0,0.618,0.63,0.37,0.02113,0.773,0.637
0.097,0.382,0.998,0.051,1.0,0.618,0.63,0.37,0.02114,0.773,0.637
0.097,0.382,0.998,0.051,1.0,0.618,0.63,0.37,0.02115,0.773,0.637
0.097,0.382,0.998,0.051,1.0,0.618,0.63,0.37,0.02116,0.773,0.637
0.097,0.382,0.998,0.051,1.0,0.618,0.63,0.37,0.0212,0.773,0.637
0.097,0.382,0.998,0.051,1.0,0.618,0.63,0.37,0.02122,0.773,0.637
0.097,0.382,0.998,0.051,1.0,0.618,0.63,0.37,0.02123,0.773,0.637
0.097,0.382,0.998,0.051,1.0,0.618,0.63,0.37,0.02124,0.773,0.637
0.097,0.382,0.998,0.051,1.0,0.618,0.63,0.37,0.02125,0.773,0.637
0.097,0.382,0.998,0.051,1.0,0.618,0.63,0.37,0.02126,0.773,0.637
0.097,0.382,0.998,0.051,1.0,0.618,0.63,0.37,0.02127,0.773,0.637
0.097,0.382,0.998,0.051,1.0,0.618,0.63,0.37,0.02128,0.773,0.637
0.097,0.382,0.998,0.051,1.0,0.618,0.63,0.37,0.02129,0.773,0.637
0.097,0.382,0.998,0.051,1.0,0.618,0.63,0.37,0.0213,0.773,0.637
